customer_id,tenure_months,subscription_tier,age_group,region,login_frequency,session_duration,feature_usage_count,days_since_last_login,support_tickets,payment_failures,discount_usage,referrals_made,churned
CUST_000310,3,Basic,46-55,North,8.1,23.3,8,3.7,0.0,0,1,1,0
CUST_000311,6,Premium,26-35,East,2.9,31.9,8,2.5,1.0,0,0,0,0
CUST_000312,1,Basic,26-35,West,0.8,9.3,4,1.2,1.0,2,1,1,1
CUST_000313,1,Premium,26-35,North,5.4,6.7,4,2.4,1.0,0,0,1,0
CUST_000314,39,Basic,56+,East,9.0,55.0,4,2.6,2.0,0,0,0,0
CUST_000315,21,Standard,26-35,North,16.5,18.0,10,0.3,1.0,0,0,0,0
CUST_000316,14,Standard,18-25,East,8.8,26.8,5,2.3,2.0,0,0,0,0
CUST_000317,6,Basic,46-55,South,9.2,21.7,6,0.2,3.0,0,0,1,0
CUST_000318,2,Basic,36-45,South,18.0,32.2,5,0.2,3.0,1,0,1,0
CUST_000319,2,Standard,18-25,South,11.2,28.0,10,3.4,0.0,0,0,0,0
CUST_000320,3,Basic,56+,West,5.1,68.6,6,5.6,2.0,0,0,1,0
CUST_000321,9,Standard,36-45,East,3.8,9.2,2,3.5,0.0,2,0,0,1
CUST_000322,15,Basic,36-45,West,16.8,16.6,5,1.6,3.0,0,0,3,0
CUST_000323,12,Premium,26-35,East,14.8,13.4,8,1.9,0.0,0,0,1,0
CUST_000324,3,Basic,46-55,North,12.4,9.6,3,5.2,4.0,5,0,0,1
CUST_000325,37,Basic,26-35,South,2.1,23.6,3,14.7,0.0,2,1,1,1
CUST_000326,16,Basic,26-35,West,3.1,11.2,9,1.6,1.0,0,0,1,0
CUST_000327,9,Basic,18-25,East,10.4,66.5,3,6.6,1.0,0,0,0,0
CUST_000328,11,Basic,46-55,West,8.6,37.5,8,0.2,0.0,0,0,0,0
CUST_000329,6,Basic,36-45,North,1.4,19.4,3,0.2,4.0,2,0,1,1
CUST_000330,3,Premium,36-45,South,7.1,23.6,16,1.8,1.0,0,1,0,0
CUST_000331,5,Standard,26-35,South,20.3,59.9,7,3.3,1.0,0,0,1,0
CUST_000332,17,Standard,36-45,South,11.5,29.1,10,5.1,1.0,1,0,0,0
CUST_000333,1,Basic,46-55,South,5.0,24.2,4,0.5,1.0,0,1,1,0
CUST_000334,1,Standard,26-35,South,3.5,27.6,9,3.2,1.0,0,0,0,0
CUST_000335,1,Basic,46-55,East,6.0,17.6,8,5.6,0.0,0,0,2,0
CUST_000336,1,Standard,26-35,South,16.2,36.0,14,2.1,1.0,0,0,0,0
CUST_000337,23,Basic,46-55,North,8.4,23.2,12,0.1,0.0,0,0,0,0
CUST_000338,14,Basic,18-25,East,,,2,7.4,3.0,2,1,0,1
CUST_000339,7,Basic,36-45,South,16.8,42.8,7,6.8,2.0,0,0,1,0
CUST_000340,1,Premium,56+,East,2.2,15.8,6,2.6,1.0,4,1,2,1
CUST_000341,8,Basic,56+,South,4.1,60.2,5,3.6,1.0,0,1,0,0
CUST_000342,7,Standard,26-35,West,8.9,32.4,9,0.1,1.0,0,1,2,0
CUST_000343,2,Basic,26-35,East,7.5,60.6,9,2.4,,0,1,0,0
CUST_000344,6,Standard,18-25,West,3.2,13.2,4,1.4,3.0,2,1,0,1
CUST_000345,6,Premium,46-55,East,26.0,40.6,15,2.9,2.0,0,1,0,0
CUST_000346,11,Basic,36-45,South,1.1,11.8,11,0.6,3.0,0,1,0,0
CUST_000347,12,Basic,26-35,South,1.6,13.9,1,1.7,,2,1,0,1
CUST_000348,1,Premium,18-25,East,18.5,37.9,15,0.7,3.0,1,1,0,0
CUST_000349,5,Standard,56+,East,5.5,15.8,9,2.5,2.0,0,0,0,0
CUST_000350,11,Basic,36-45,East,30.0,30.9,10,0.1,2.0,0,1,1,0
CUST_000351,8,Standard,26-35,North,,26.6,7,4.1,3.0,0,1,0,0
CUST_000352,23,Standard,26-35,East,2.8,7.6,6,5.1,4.0,2,0,1,1
CUST_000353,12,Basic,26-35,West,6.0,8.3,5,4.9,1.0,4,0,0,1
CUST_000354,2,Standard,36-45,East,11.6,,6,7.6,2.0,0,0,2,0
CUST_000355,1,Basic,56+,South,21.7,14.2,4,0.8,1.0,0,0,1,0
CUST_000356,12,Basic,46-55,West,6.5,23.8,7,3.7,1.0,0,1,1,0
CUST_000357,1,Standard,36-45,South,4.9,92.5,7,3.5,1.0,0,0,0,0
CUST_000358,10,Basic,46-55,North,5.5,7.5,5,4.3,1.0,4,0,0,1
CUST_000359,33,Basic,26-35,West,6.5,30.5,14,0.0,1.0,0,1,1,0
CUST_000360,10,Standard,26-35,North,13.1,63.9,9,1.3,0.0,1,1,2,0
CUST_000361,5,Premium,56+,East,30.0,54.1,0,0.1,3.0,1,0,0,0
CUST_000362,12,Premium,26-35,North,5.4,54.8,9,0.1,3.0,0,0,2,0
CUST_000363,7,Premium,26-35,North,6.8,70.4,7,3.2,1.0,0,0,0,0
CUST_000364,9,Premium,56+,North,28.1,47.7,2,0.9,3.0,0,0,2,0
CUST_000365,34,Basic,18-25,South,8.0,22.6,7,0.4,2.0,1,1,1,0
CUST_000366,5,Basic,46-55,North,8.3,31.6,6,2.6,4.0,0,0,0,0
CUST_000367,38,Standard,56+,North,16.6,31.3,4,5.8,3.0,0,0,1,0
CUST_000368,28,Basic,36-45,West,7.3,24.6,6,1.6,0.0,0,0,0,0
CUST_000369,2,Standard,18-25,West,14.5,6.2,14,2.6,3.0,0,0,0,0
CUST_000370,1,Standard,26-35,West,1.9,11.5,1,6.3,9.0,0,0,0,1
CUST_000371,1,Basic,18-25,West,5.8,49.7,9,0.4,2.0,0,1,0,0
CUST_000372,1,Premium,26-35,South,33.6,19.5,8,4.1,2.0,2,0,0,0
CUST_000373,1,Standard,46-55,West,8.1,49.4,13,2.6,2.0,0,1,0,0
CUST_000374,13,Basic,26-35,East,1.8,10.3,2,25.3,4.0,0,0,0,1
CUST_000375,1,Premium,26-35,South,5.3,44.9,11,0.3,1.0,1,0,0,0
CUST_000376,4,Basic,36-45,East,3.8,11.8,4,17.2,4.0,2,0,2,1
CUST_000377,22,Basic,36-45,North,14.9,19.6,13,1.3,2.0,0,0,0,0
CUST_000378,1,Standard,46-55,West,0.2,6.2,3,3.8,3.0,4,0,1,1
CUST_000379,20,Standard,26-35,South,5.2,39.5,13,0.6,1.0,1,0,1,0
CUST_000380,3,Standard,46-55,North,5.8,10.5,3,27.4,4.0,2,0,0,1
CUST_000381,1,Standard,36-45,North,,8.6,4,1.9,4.0,2,0,0,1
CUST_000382,14,Standard,26-35,North,10.9,17.9,7,0.7,0.0,0,1,1,0
CUST_000383,11,Basic,26-35,West,4.2,22.8,8,0.0,0.0,0,0,0,0
CUST_000384,25,Premium,26-35,West,13.2,21.5,12,3.8,2.0,0,0,2,0
CUST_000385,15,Premium,36-45,South,25.6,32.2,11,0.1,2.0,0,0,1,0
CUST_000386,19,Basic,26-35,South,5.6,44.6,3,0.7,0.0,0,1,0,0
CUST_000387,3,Basic,56+,North,8.5,25.9,6,0.1,1.0,1,0,0,0
CUST_000388,2,Premium,36-45,West,17.3,48.9,9,2.1,1.0,1,0,0,0
CUST_000389,16,Premium,56+,North,6.5,88.5,11,3.2,1.0,0,1,1,0
CUST_000390,19,Premium,18-25,West,1.9,11.5,9,7.6,1.0,2,0,0,1
CUST_000391,55,Premium,26-35,East,7.7,61.1,12,1.4,2.0,0,1,0,0
CUST_000392,6,Standard,18-25,West,12.0,26.8,6,0.5,1.0,1,0,0,0
CUST_000393,5,Standard,26-35,East,2.2,24.3,5,4.7,4.0,2,0,1,1
CUST_000394,17,Standard,46-55,East,1.5,14.1,4,0.1,,2,1,0,1
CUST_000395,5,Basic,18-25,East,13.4,32.7,10,1.3,2.0,0,0,0,0
CUST_000396,32,Standard,26-35,West,1.8,10.7,3,14.8,3.0,0,0,0,1
CUST_000397,23,Standard,18-25,West,30.0,18.8,10,4.8,1.0,0,1,0,0
CUST_000398,6,Standard,26-35,East,16.6,16.9,7,1.4,1.0,0,0,0,0
CUST_000399,16,Standard,46-55,East,22.5,19.5,11,3.1,1.0,1,0,0,0
CUST_000400,16,Basic,36-45,West,9.1,16.1,11,1.5,2.0,0,1,0,0
CUST_000401,1,Basic,46-55,West,4.3,19.9,11,3.1,2.0,0,1,1,0
CUST_000402,27,Basic,26-35,East,17.4,79.1,9,6.9,4.0,0,1,0,0
CUST_000403,8,Basic,56+,North,2.7,29.2,12,3.2,0.0,0,0,0,0
CUST_000404,21,Basic,46-55,North,1.2,39.3,9,1.6,3.0,0,0,0,0
CUST_000405,4,Premium,26-35,West,16.3,23.8,8,0.1,2.0,0,0,1,0
CUST_000406,27,Basic,26-35,North,2.2,12.2,7,0.9,0.0,0,0,1,0
CUST_000407,5,Basic,56+,North,7.5,28.3,7,1.3,1.0,1,0,0,0
CUST_000408,1,Standard,36-45,North,7.1,24.6,8,3.6,0.0,0,0,0,0
CUST_000409,28,Standard,46-55,East,14.5,52.5,11,1.0,1.0,0,0,0,0
CUST_000410,1,Basic,26-35,East,1.3,11.6,2,11.5,4.0,0,1,1,1
CUST_000411,4,Standard,26-35,South,0.9,27.7,1,12.2,0.0,2,0,1,1
CUST_000412,35,Standard,46-55,North,6.7,41.0,11,2.4,6.0,0,1,0,0
CUST_000413,36,Basic,36-45,West,0.2,1.7,4,9.1,1.0,2,0,3,1
CUST_000414,10,Basic,36-45,West,,5.3,1,5.3,7.0,4,0,0,1
CUST_000415,11,Premium,36-45,North,14.4,16.3,7,2.7,2.0,0,0,0,0
CUST_000416,7,Standard,26-35,North,9.7,47.6,10,2.5,1.0,0,0,0,0
CUST_000417,4,Standard,46-55,East,6.6,13.3,9,2.9,3.0,0,1,0,0
CUST_000418,4,Basic,56+,West,26.6,37.1,13,1.7,0.0,0,0,0,0
CUST_000419,13,Basic,46-55,West,11.1,21.8,9,2.9,0.0,0,0,1,0
CUST_000420,16,Standard,26-35,East,13.4,20.0,8,1.1,0.0,0,0,1,0
CUST_000421,18,Basic,26-35,West,4.8,33.0,6,3.8,3.0,0,0,0,0
CUST_000422,18,Basic,46-55,North,6.8,17.0,7,1.7,0.0,0,0,0,0
CUST_000423,1,Standard,36-45,North,3.7,22.5,5,2.7,2.0,0,1,0,0
CUST_000424,8,Basic,36-45,East,8.8,20.5,12,6.0,0.0,0,1,1,0
CUST_000425,1,Standard,56+,West,3.8,77.9,8,0.2,4.0,0,0,1,0
CUST_000426,9,Standard,36-45,East,13.7,5.7,9,10.6,1.0,0,0,0,0
CUST_000427,6,Basic,36-45,West,7.8,15.4,9,6.8,2.0,0,0,1,0
CUST_000428,26,Standard,18-25,West,0.1,29.6,3,4.3,3.0,2,1,0,1
CUST_000429,5,Basic,18-25,East,3.5,45.4,6,3.4,1.0,0,0,0,0
CUST_000430,1,Standard,18-25,North,21.0,32.5,10,2.1,3.0,0,0,0,0
CUST_000431,1,Basic,56+,North,22.1,12.5,7,4.6,3.0,0,1,0,0
CUST_000432,17,Basic,26-35,West,12.2,71.8,12,0.5,1.0,0,0,1,0
CUST_000433,11,Standard,36-45,North,,11.1,3,2.3,3.0,2,0,1,1
CUST_000434,1,Basic,46-55,North,19.1,28.3,4,3.6,1.0,0,0,1,0
CUST_000435,1,Premium,36-45,West,10.8,16.3,12,4.3,2.0,0,0,0,0
CUST_000436,14,Basic,36-45,West,18.4,14.7,5,5.1,1.0,1,0,0,0
CUST_000437,1,Basic,26-35,North,8.8,53.9,8,1.2,2.0,0,1,1,0
CUST_000438,20,Standard,46-55,West,6.2,90.0,8,2.2,1.0,1,0,2,0
CUST_000439,14,Basic,26-35,North,13.7,3.6,2,0.8,2.0,0,1,0,0
CUST_000440,1,Basic,18-25,South,3.1,31.1,6,2.6,2.0,0,0,0,0
CUST_000441,1,Standard,26-35,East,1.9,10.4,4,7.8,6.0,2,0,0,1
CUST_000442,51,Standard,26-35,West,1.0,10.6,4,0.1,1.0,2,0,0,1
CUST_000443,5,Premium,26-35,North,8.4,20.5,5,0.0,1.0,5,0,1,1
CUST_000444,5,Premium,36-45,South,11.3,54.2,5,1.6,5.0,0,1,1,0
CUST_000445,20,Basic,26-35,North,30.0,52.0,7,1.6,1.0,0,1,0,0
CUST_000446,35,Standard,36-45,West,11.5,13.9,8,2.4,2.0,1,1,0,0
CUST_000447,51,Basic,18-25,East,6.1,35.5,7,1.5,1.0,0,1,0,0
CUST_000448,16,Standard,18-25,South,7.1,4.7,7,3.5,,0,0,0,0
CUST_000449,5,Basic,36-45,North,9.6,34.4,7,1.1,2.0,0,0,0,0
CUST_000450,1,Premium,56+,East,7.2,20.5,8,0.6,2.0,0,1,1,0
CUST_000451,18,Standard,46-55,East,0.3,12.6,3,9.0,1.0,0,0,1,1
CUST_000452,9,Premium,56+,West,3.1,6.5,9,0.9,1.0,0,1,0,0
CUST_000453,6,Standard,36-45,South,5.4,21.4,10,3.2,0.0,0,1,1,0
CUST_000454,28,Premium,36-45,West,2.2,5.1,12,0.2,2.0,0,1,2,0
CUST_000455,1,Standard,36-45,South,4.0,17.3,2,9.3,0.0,2,1,1,1
CUST_000456,8,Basic,36-45,South,16.4,37.5,10,0.8,2.0,2,1,0,0
CUST_000457,1,Basic,18-25,South,3.8,40.0,10,1.5,0.0,1,0,0,0
CUST_000458,7,Basic,36-45,East,5.5,15.0,5,3.3,4.0,0,0,1,0
CUST_000459,1,Basic,26-35,West,7.0,18.7,6,0.4,3.0,0,0,0,0
CUST_000460,1,Standard,26-35,East,6.2,7.7,6,0.7,2.0,0,0,0,0
CUST_000461,1,Standard,36-45,East,4.0,,2,3.0,1.0,2,1,0,1
CUST_000462,12,Standard,18-25,North,0.4,13.8,4,2.2,1.0,2,0,0,1
CUST_000463,16,Premium,26-35,North,26.5,37.4,9,1.2,3.0,1,0,0,0
CUST_000464,10,Premium,18-25,East,9.9,39.6,5,0.1,3.0,0,0,1,0
CUST_000465,39,Basic,56+,East,3.5,28.3,4,2.3,0.0,0,0,0,0
CUST_000466,5,Basic,18-25,West,10.0,7.1,11,0.6,2.0,1,1,0,0
CUST_000467,4,Basic,26-35,North,15.9,59.3,7,11.8,1.0,0,0,1,0
CUST_000468,24,Basic,46-55,North,2.9,24.9,9,0.4,0.0,0,1,0,0
CUST_000469,3,Standard,36-45,South,10.3,34.7,4,8.7,4.0,0,0,2,0
CUST_000470,39,Standard,18-25,West,19.7,39.1,8,4.3,1.0,0,1,1,0
CUST_000471,1,Standard,26-35,East,19.8,25.0,12,1.1,3.0,1,1,0,0
CUST_000472,42,Premium,18-25,South,20.9,17.1,14,2.6,0.0,0,0,1,0
CUST_000473,1,Standard,26-35,South,2.5,18.4,3,4.8,4.0,2,0,1,1
CUST_000474,26,Basic,18-25,North,3.1,11.1,10,0.0,1.0,0,0,1,0
CUST_000475,9,Standard,26-35,South,3.8,21.3,6,4.4,2.0,0,0,0,0
CUST_000476,59,Basic,46-55,West,19.5,57.8,7,6.0,3.0,0,0,0,0
CUST_000477,1,Basic,36-45,West,12.2,16.1,2,8.3,0.0,0,1,0,0
CUST_000478,9,Basic,36-45,East,14.3,19.4,9,0.2,2.0,0,0,1,0
CUST_000479,41,Basic,26-35,North,7.6,22.0,4,2.9,3.0,0,0,1,0
CUST_000480,8,Basic,26-35,East,1.0,39.6,7,6.3,0.0,0,0,1,0
CUST_000481,11,Basic,46-55,West,10.2,36.7,2,1.9,1.0,0,1,2,0
CUST_000482,14,Standard,18-25,North,1.7,13.4,2,0.7,3.0,2,0,1,1
CUST_000483,7,Standard,46-55,West,16.8,60.1,3,0.7,1.0,0,0,1,0
CUST_000484,11,Basic,36-45,West,1.9,20.3,6,8.8,3.0,2,1,1,1
CUST_000485,10,Basic,46-55,South,4.7,14.8,6,2.2,1.0,4,0,0,1
CUST_000486,27,Standard,26-35,East,12.5,35.8,13,7.1,1.0,0,0,1,0
CUST_000487,1,Basic,26-35,East,30.0,28.4,7,0.1,1.0,1,0,1,0
CUST_000488,3,Premium,46-55,East,11.1,40.5,22,2.1,1.0,1,0,1,0
CUST_000489,36,Standard,46-55,North,7.6,6.8,8,6.1,0.0,0,0,0,0
CUST_000490,26,Basic,26-35,North,8.4,10.8,4,25.4,1.0,2,0,1,1
CUST_000491,7,Basic,56+,North,6.7,46.5,9,0.9,1.0,0,0,0,0
CUST_000492,11,Basic,18-25,West,5.6,18.4,7,6.1,0.0,0,0,2,0
CUST_000493,3,Basic,18-25,South,4.4,13.2,6,0.4,3.0,0,1,1,0
CUST_000494,2,Basic,36-45,East,4.2,16.7,4,2.0,6.0,4,1,0,1
CUST_000495,7,Standard,46-55,West,2.5,10.6,6,8.3,3.0,2,0,0,1
CUST_000496,5,Basic,56+,South,20.6,32.4,5,4.7,0.0,0,0,0,0
CUST_000497,10,Standard,26-35,East,6.9,6.5,4,15.1,,2,0,0,1
CUST_000498,1,Standard,18-25,South,,37.6,7,0.5,0.0,1,1,1,0
CUST_000499,43,Basic,36-45,South,4.1,21.4,3,24.2,1.0,2,0,0,1
CUST_000500,51,Basic,26-35,South,2.1,18.5,3,5.2,1.0,2,1,1,1
CUST_000501,14,Basic,26-35,West,7.5,54.1,6,0.5,3.0,0,0,0,0
CUST_000502,9,Basic,36-45,West,6.9,12.3,7,2.4,1.0,0,0,0,0
CUST_000503,4,Standard,18-25,North,27.2,22.4,15,6.2,0.0,1,0,1,0
CUST_000504,20,Basic,36-45,West,6.6,26.1,4,1.1,2.0,0,0,2,0
CUST_000505,13,Standard,26-35,West,11.5,17.6,4,1.4,1.0,1,0,0,0
CUST_000506,2,Basic,46-55,North,12.0,13.3,9,0.3,1.0,1,1,0,0
CUST_000507,29,Basic,36-45,North,1.7,21.6,4,1.8,0.0,4,0,1,1
CUST_000508,20,Standard,26-35,South,6.5,10.2,4,2.6,1.0,0,1,1,0
CUST_000509,35,Standard,26-35,East,13.6,8.8,7,3.6,2.0,0,0,0,0
CUST_000510,15,Basic,26-35,East,3.0,45.3,9,3.3,2.0,0,1,0,0
CUST_000511,11,Basic,26-35,South,30.0,34.2,8,0.7,1.0,2,1,0,0
CUST_000512,6,Standard,36-45,South,8.8,30.1,11,0.3,3.0,1,0,0,0
CUST_000513,32,Basic,56+,North,5.0,53.4,12,9.8,2.0,0,0,0,0
CUST_000514,24,Basic,36-45,North,1.2,44.4,4,1.2,3.0,4,0,1,1
CUST_000515,1,Standard,36-45,East,23.3,52.3,13,3.8,0.0,0,0,1,0
CUST_000516,1,Basic,26-35,South,6.8,18.3,8,0.7,1.0,1,0,0,0
CUST_000517,5,Standard,26-35,East,11.3,62.2,8,0.8,2.0,0,0,2,0
CUST_000518,19,Standard,56+,West,2.8,20.2,11,0.4,0.0,0,0,0,0
CUST_000519,52,Standard,56+,North,2.2,9.7,4,15.0,0.0,4,0,0,1
CUST_000520,1,Standard,36-45,North,16.2,23.6,4,7.0,2.0,0,0,1,0
CUST_000521,10,Standard,26-35,North,22.8,39.8,8,0.4,2.0,1,0,2,0
CUST_000522,5,Standard,46-55,South,3.7,20.6,9,3.4,2.0,0,0,2,0
CUST_000523,42,Premium,18-25,East,16.7,25.6,14,2.8,1.0,0,0,0,0
CUST_000524,22,Basic,46-55,East,11.0,59.1,7,0.8,4.0,0,0,2,0
CUST_000525,21,Basic,46-55,South,16.2,39.9,9,1.0,3.0,1,0,0,0
CUST_000526,7,Standard,18-25,South,11.8,34.5,10,2.3,3.0,0,1,1,0
CUST_000527,6,Standard,56+,South,13.3,37.3,6,1.8,3.0,0,0,0,0
CUST_000528,3,Basic,56+,South,0.5,11.4,5,2.7,3.0,2,0,0,1
CUST_000529,1,Premium,56+,East,16.1,19.6,7,1.6,1.0,0,1,0,0
CUST_000530,24,Basic,36-45,North,1.2,9.8,3,5.5,0.0,2,0,1,1
CUST_000531,20,Standard,26-35,West,10.0,66.3,5,0.0,3.0,0,1,1,0
CUST_000532,60,Standard,36-45,East,17.8,36.9,13,3.9,2.0,0,0,1,0
CUST_000533,60,Premium,26-35,South,14.2,,12,0.9,0.0,1,0,0,0
CUST_000534,9,Basic,26-35,East,13.6,37.0,6,7.8,1.0,1,0,2,0
CUST_000535,17,Standard,26-35,West,15.7,35.1,8,7.3,2.0,1,1,0,0
CUST_000536,34,Basic,36-45,North,14.6,27.3,7,0.2,1.0,1,1,0,0
CUST_000537,22,Basic,18-25,North,10.0,28.8,15,1.7,,0,0,1,0
CUST_000538,3,Basic,26-35,South,10.6,14.5,9,1.8,0.0,1,0,0,0
CUST_000539,7,Standard,18-25,East,17.3,32.8,7,2.1,3.0,0,1,0,0
CUST_000540,1,Basic,46-55,North,30.0,33.9,3,0.2,1.0,1,1,2,0
CUST_000541,36,Basic,36-45,West,4.1,23.9,6,2.2,2.0,0,0,1,0
CUST_000542,11,Standard,18-25,East,5.5,33.3,6,2.2,1.0,1,1,2,0
CUST_000543,3,Standard,56+,West,7.4,13.4,9,9.9,6.0,4,1,1,1
CUST_000544,13,Standard,18-25,South,28.0,21.2,6,5.6,3.0,1,1,1,0
CUST_000545,11,Premium,36-45,West,2.9,44.6,7,0.3,1.0,0,0,2,0
CUST_000546,5,Basic,46-55,South,2.4,29.1,6,2.2,2.0,0,0,0,0
CUST_000547,1,Premium,46-55,South,12.8,18.5,7,0.8,2.0,0,1,0,0
CUST_000548,13,Premium,18-25,West,23.2,14.3,7,1.2,2.0,1,0,0,0
CUST_000549,8,Basic,56+,North,4.3,24.1,4,6.2,0.0,4,1,1,1
CUST_000550,17,Basic,56+,West,9.5,19.2,12,0.4,0.0,0,1,2,0
CUST_000551,8,Basic,36-45,South,1.9,13.5,2,13.2,7.0,4,0,0,1
CUST_000552,22,Basic,36-45,West,4.0,20.9,4,16.0,7.0,0,0,0,1
CUST_000553,9,Standard,18-25,East,2.5,14.8,3,1.7,1.0,2,0,0,1
CUST_000554,9,Standard,36-45,West,10.4,45.6,10,0.9,1.0,0,0,2,0
CUST_000555,25,Standard,26-35,North,6.9,23.6,6,0.6,2.0,0,0,0,0
CUST_000556,6,Standard,46-55,South,2.0,23.4,5,3.1,0.0,5,1,1,1
CUST_000557,1,Basic,26-35,East,23.6,50.8,4,0.3,1.0,0,0,2,0
CUST_000558,1,Premium,36-45,West,20.3,5.7,5,0.3,3.0,0,0,1,0
CUST_000559,16,Basic,18-25,North,10.5,7.1,8,0.8,0.0,1,0,2,0
CUST_000560,11,Premium,18-25,South,6.5,26.2,8,1.0,1.0,0,0,0,0
CUST_000561,14,Basic,18-25,South,13.4,13.4,10,10.0,1.0,0,0,2,0
CUST_000562,2,Premium,18-25,North,5.1,40.6,12,0.1,2.0,1,0,0,0
CUST_000563,1,Basic,36-45,South,4.2,21.0,10,3.7,0.0,0,1,0,0
CUST_000564,1,Basic,46-55,West,4.0,3.9,3,44.8,1.0,0,0,0,1
CUST_000565,5,Basic,36-45,South,9.1,27.5,5,2.6,3.0,0,0,0,0
CUST_000566,10,Standard,36-45,South,2.8,33.6,3,3.9,1.0,4,0,0,1
CUST_000567,5,Premium,36-45,West,1.4,7.8,4,14.9,3.0,0,1,1,1
CUST_000568,6,Basic,26-35,North,6.4,23.6,8,2.2,5.0,0,0,1,0
CUST_000569,28,Premium,26-35,East,32.7,9.0,14,0.7,3.0,2,0,0,0
CUST_000570,5,Standard,26-35,East,1.2,76.3,7,2.0,0.0,0,0,0,0
CUST_000571,8,Standard,46-55,West,6.0,17.3,4,2.1,4.0,4,0,3,1
CUST_000572,18,Standard,26-35,East,3.5,11.6,3,12.9,7.0,0,1,0,1
CUST_000573,6,Basic,18-25,East,2.5,28.6,8,1.5,0.0,0,1,2,0
CUST_000574,11,Basic,36-45,North,19.8,15.2,15,0.0,,0,0,1,0
CUST_000575,23,Premium,56+,East,7.1,22.7,8,6.7,2.0,0,0,1,0
CUST_000576,35,Premium,36-45,West,37.2,38.7,11,0.1,4.0,0,0,0,0
CUST_000577,1,Premium,46-55,North,14.2,23.1,8,2.8,2.0,0,0,1,0
CUST_000578,31,Premium,36-45,North,15.6,23.3,9,0.1,3.0,1,0,0,0
CUST_000579,8,Basic,36-45,West,3.4,16.8,3,9.7,0.0,4,0,0,1
CUST_000580,3,Standard,46-55,East,,8.8,9,2.4,2.0,1,0,0,0
CUST_000581,7,Basic,46-55,South,7.3,42.2,10,0.6,1.0,0,1,1,0
CUST_000582,46,Premium,26-35,West,26.3,85.7,16,1.8,2.0,1,0,0,0
CUST_000583,8,Basic,26-35,West,10.5,14.2,9,6.0,2.0,0,1,1,0
CUST_000584,4,Standard,26-35,West,6.6,27.9,4,2.0,3.0,0,0,0,0
CUST_000585,12,Standard,36-45,West,0.8,25.6,4,2.9,1.0,2,0,1,1
CUST_000586,3,Basic,46-55,South,20.9,24.0,6,11.8,1.0,0,0,0,0
CUST_000587,1,Basic,26-35,West,9.2,36.5,6,2.9,1.0,0,0,0,0
CUST_000588,1,Premium,26-35,East,7.6,9.9,5,1.1,0.0,0,0,0,0
CUST_000589,1,Standard,46-55,West,13.8,5.2,7,2.3,2.0,0,0,0,0
CUST_000590,1,Basic,36-45,West,5.3,19.1,4,8.1,4.0,2,0,0,1
CUST_000591,1,Standard,36-45,North,10.5,17.6,9,5.9,3.0,0,0,2,0
CUST_000592,12,Standard,46-55,North,30.0,26.9,12,4.9,4.0,0,1,1,0
CUST_000593,2,Basic,36-45,South,4.3,29.0,3,0.5,3.0,0,1,0,0
CUST_000594,5,Basic,36-45,West,14.2,38.0,5,2.4,2.0,1,0,0,0
CUST_000595,27,Premium,18-25,West,30.9,15.7,11,2.3,1.0,0,0,2,0
CUST_000596,7,Standard,26-35,South,6.9,59.2,13,0.3,0.0,0,0,0,0
CUST_000597,13,Standard,26-35,East,4.1,29.6,9,0.8,0.0,1,0,0,0
CUST_000598,2,Standard,36-45,West,6.8,28.6,1,0.1,1.0,1,0,0,0
CUST_000599,2,Basic,56+,South,10.4,23.4,7,2.9,1.0,0,0,0,0
CUST_000600,1,Basic,56+,North,18.5,21.5,5,1.1,0.0,0,1,1,0
CUST_000601,2,Basic,46-55,South,4.5,48.1,7,1.0,0.0,1,0,0,0
CUST_000602,3,Basic,26-35,West,6.8,75.3,7,0.1,3.0,1,0,1,0
CUST_000603,2,Standard,56+,West,14.1,45.4,4,3.1,2.0,0,0,1,0
CUST_000604,1,Premium,36-45,South,23.8,43.6,8,1.4,3.0,0,0,0,0
CUST_000605,1,Basic,26-35,North,17.0,28.3,7,7.5,1.0,0,0,0,0
CUST_000606,7,Basic,46-55,East,2.1,86.1,6,5.6,0.0,0,0,2,0
CUST_000607,2,Standard,18-25,West,30.0,51.8,9,0.5,2.0,1,0,2,0
CUST_000608,5,Premium,18-25,East,4.3,47.3,4,5.6,4.0,4,0,1,1
CUST_000609,8,Standard,46-55,South,30.0,37.2,6,2.7,2.0,0,0,0,0
CUST_000610,14,Premium,36-45,North,45.0,104.5,12,1.2,0.0,0,0,0,0
CUST_000611,1,Standard,26-35,West,1.7,23.5,7,0.4,1.0,0,0,1,0
CUST_000612,19,Standard,36-45,South,13.8,33.2,9,1.7,2.0,0,0,0,0
CUST_000613,11,Basic,56+,North,6.3,46.1,7,2.2,2.0,1,1,2,0
CUST_000614,1,Basic,36-45,West,8.6,19.4,9,2.7,2.0,0,1,1,0
CUST_000615,24,Basic,26-35,West,15.9,41.2,7,0.4,2.0,1,0,0,0
CUST_000616,30,Standard,18-25,East,1.7,8.8,2,5.0,1.0,2,1,1,1
CUST_000617,1,Premium,26-35,East,9.0,25.1,8,9.0,1.0,0,0,0,0
CUST_000618,3,Premium,56+,South,20.1,30.1,12,0.7,1.0,0,0,0,0
CUST_000619,19,Basic,26-35,North,11.0,54.8,9,2.2,1.0,0,0,1,0
CUST_000620,16,Basic,36-45,North,15.8,8.4,8,8.4,0.0,0,1,1,0
